FeatureCode,DateCode,Measurement,Units,Value,Sex,Age,SIMD quintiles,Urban Rural Classification
S12000033,2015-2017,Count,Years,6.77,Female,75-79 years,All,All
S12000033,2015-2017,Count,Years,3.11,Female,85-89 years,All,All
S12000033,2015-2017,Count,Years,4.7,Female,80-84 years,All,All
S12000034,2015-2017,Count,Years,44.07,Male,25-29 years,All,All
S12000034,2015-2017,Count,Years,48.78,Male,20-24 years,All,All
S12000029,2015-2017,Count,Years,31.38,Female,35-39 years,All,All
S12000029,2015-2017,Count,Years,27.44,Female,40-44 years,All,All
S12000034,2015-2017,Count,Years,58.48,Male,10-14 years,All,All
S12000034,2015-2017,Count,Years,53.59,Male,15-19 years,All,All
S12000034,2015-2017,Count,Years,39.46,Male,30-34 years,All,All
S12000034,2015-2017,Count,Years,47.94,Female,20-24 years,All,All
S12000034,2015-2017,Count,Years,66.14,Female,1-4 years,All,All
S12000034,2015-2017,Count,Years,52.54,Female,15-19 years,All,All
S12000034,2015-2017,Count,Years,57.32,Female,10-14 years,All,All
S12000034,2015-2017,Count,Years,34.58,Female,35-39 years,All,All
S12000034,2015-2017,Count,Years,30.28,Female,40-44 years,All,All
S12000034,2015-2017,Count,Years,62.21,Female,5-9 years,All,All
S12000033,2015-2017,Count,Years,9.11,Female,70-74 years,All,All
S12000034,2015-2017,Count,Years,67.26,Male,1-4 years,All,All
S12000033,2015-2017,Count,Years,11.66,Female,65-69 years,All,All
S12000033,2015-2017,Count,Years,1.95,Female,90 years,All,All
S12000034,2015-2017,Count,Years,68.12,Male,0 years,All,All
S12000034,2015-2017,Count,Years,63.39,Male,5-9 years,All,All
S12000029,2015-2017,Count,Years,22.44,Male,45-49 years,All,All
S12000029,2015-2017,Count,Years,18.89,Male,50-54 years,All,All
S12000029,2015-2017,Count,Years,15.54,Male,55-59 years,All,All
S12000029,2015-2017,Count,Years,12.46,Male,60-64 years,All,All
S12000029,2015-2017,Count,Years,10.48,Female,65-69 years,All,All
S12000029,2015-2017,Count,Years,5.72,Female,75-79 years,All,All
S12000029,2015-2017,Count,Years,7.92,Female,70-74 years,All,All
S12000029,2015-2017,Count,Years,30.08,Male,35-39 years,All,All
S12000029,2015-2017,Count,Years,34.12,Male,30-34 years,All,All
S12000029,2015-2017,Count,Years,62.98,Female,0 years,All,All
S12000029,2015-2017,Count,Years,42.69,Male,20-24 years,All,All
S12000029,2015-2017,Count,Years,38.32,Male,25-29 years,All,All
S12000029,2015-2017,Count,Years,26.12,Male,40-44 years,All,All
S12000029,2015-2017,Count,Years,35.54,Female,30-34 years,All,All
S12000029,2015-2017,Count,Years,53.66,Female,10-14 years,All,All
S12000029,2015-2017,Count,Years,39.91,Female,25-29 years,All,All
S12000029,2015-2017,Count,Years,44.4,Female,20-24 years,All,All
S12000029,2015-2017,Count,Years,23.58,Female,45-49 years,All,All
S12000029,2015-2017,Count,Years,20,Female,50-54 years,All,All
S12000029,2015-2017,Count,Years,49,Female,15-19 years,All,All
S12000029,2015-2017,Count,Years,13.34,Female,60-64 years,All,All
S12000029,2015-2017,Count,Years,1.38,Female,90 years,All,All
S12000029,2015-2017,Count,Years,16.57,Female,55-59 years,All,All
S12000029,2015-2017,Count,Years,3.92,Female,80-84 years,All,All
S12000029,2015-2017,Count,Years,2.42,Female,85-89 years,All,All
S12000030,2015-2017,Count,Years,64.77,Male,0 years,All,All
S12000039,2015-2017,Count,Years,58.75,Female,1-4 years,All,All
S12000040,2015-2017,Count,Years,43.77,Male,20-24 years,All,All
S12000039,2015-2017,Count,Years,50.03,Female,10-14 years,All,All
S12000039,2015-2017,Count,Years,59.66,Female,0 years,All,All
S12000040,2015-2017,Count,Years,39.46,Male,25-29 years,All,All
S12000040,2015-2017,Count,Years,57.38,Male,5-9 years,All,All
S12000040,2015-2017,Count,Years,48.27,Male,15-19 years,All,All
S12000039,2015-2017,Count,Years,3.18,Male,80-84 years,All,All
S12000039,2015-2017,Count,Years,1.61,Male,90 years,All,All
S12000039,2015-2017,Count,Years,20.27,Female,45-49 years,All,All
S12000039,2015-2017,Count,Years,2.27,Male,85-89 years,All,All
S12000039,2015-2017,Count,Years,4.47,Male,75-79 years,All,All
S12000039,2015-2017,Count,Years,54.83,Female,5-9 years,All,All
S12000039,2015-2017,Count,Years,5.97,Male,70-74 years,All,All
S12000039,2015-2017,Count,Years,10.77,Female,60-64 years,All,All
S12000039,2015-2017,Count,Years,8.17,Female,65-69 years,All,All
S12000039,2015-2017,Count,Years,5.91,Female,70-74 years,All,All
S12000039,2015-2017,Count,Years,2.68,Female,80-84 years,All,All
S12000040,2015-2017,Count,Years,61.07,Male,1-4 years,All,All
S12000039,2015-2017,Count,Years,1.64,Female,85-89 years,All,All
S12000040,2015-2017,Count,Years,61.88,Male,0 years,All,All
S12000040,2015-2017,Count,Years,27.21,Male,40-44 years,All,All
S12000040,2015-2017,Count,Years,23.26,Male,45-49 years,All,All
S12000040,2015-2017,Count,Years,52.82,Male,10-14 years,All,All
S12000040,2015-2017,Count,Years,31.29,Male,35-39 years,All,All
S12000039,2015-2017,Count,Years,4.09,Female,75-79 years,All,All
S12000040,2015-2017,Count,Years,35.31,Male,30-34 years,All,All
S12000041,2015-2017,Count,Years,45.21,Male,20-24 years,All,All
S12000040,2015-2017,Count,Years,13.95,Female,60-64 years,All,All
S12000041,2015-2017,Count,Years,36.81,Male,30-34 years,All,All
S12000041,2015-2017,Count,Years,49.6,Male,15-19 years,All,All
S12000040,2015-2017,Count,Years,11.07,Female,65-69 years,All,All
S12000040,2015-2017,Count,Years,24.27,Female,45-49 years,All,All
S12000040,2015-2017,Count,Years,17.2,Female,55-59 years,All,All
S12000041,2015-2017,Count,Years,62.19,Male,1-4 years,All,All
S12000041,2015-2017,Count,Years,54.1,Male,10-14 years,All,All
S12000041,2015-2017,Count,Years,58.62,Male,5-9 years,All,All
S12000041,2015-2017,Count,Years,62.92,Male,0 years,All,All
S12000041,2015-2017,Count,Years,40.92,Male,25-29 years,All,All
S12000040,2015-2017,Count,Years,1.94,Female,90 years,All,All
S12000039,2015-2017,Count,Years,45.31,Female,15-19 years,All,All
S12000039,2015-2017,Count,Years,40.71,Female,20-24 years,All,All
S12000039,2015-2017,Count,Years,36.2,Female,25-29 years,All,All
S12000039,2015-2017,Count,Years,27.8,Female,35-39 years,All,All
S12000039,2015-2017,Count,Years,13.65,Female,55-59 years,All,All
S12000039,2015-2017,Count,Years,23.88,Female,40-44 years,All,All
S12000039,2015-2017,Count,Years,16.8,Female,50-54 years,All,All
S12000040,2015-2017,Count,Years,4.26,Female,80-84 years,All,All
S12000040,2015-2017,Count,Years,2.82,Female,85-89 years,All,All
S12000040,2015-2017,Count,Years,20.61,Female,50-54 years,All,All
S12000040,2015-2017,Count,Years,6.12,Female,75-79 years,All,All
S12000039,2015-2017,Count,Years,31.89,Female,30-34 years,All,All
S12000040,2015-2017,Count,Years,8.4,Female,70-74 years,All,All
S12000042,2015-2017,Count,Years,33.2,Female,30-34 years,All,All
S12000042,2015-2017,Count,Years,29.18,Female,35-39 years,All,All
S12000042,2015-2017,Count,Years,25.45,Female,40-44 years,All,All
S12000042,2015-2017,Count,Years,21.85,Female,45-49 years,All,All
S12000041,2015-2017,Count,Years,1.98,Male,90 years,All,All
S12000041,2015-2017,Count,Years,62.47,Female,1-4 years,All,All
S12000041,2015-2017,Count,Years,63.1,Female,0 years,All,All
S12000042,2015-2017,Count,Years,41.84,Female,20-24 years,All,All
S12000042,2015-2017,Count,Years,46.34,Female,15-19 years,All,All
S12000042,2015-2017,Count,Years,5.38,Female,75-79 years,All,All
S12000042,2015-2017,Count,Years,3.82,Female,80-84 years,All,All
S12000042,2015-2017,Count,Years,55.55,Female,5-9 years,All,All
S12000042,2015-2017,Count,Years,50.91,Female,10-14 years,All,All
S12000042,2015-2017,Count,Years,37.41,Female,25-29 years,All,All
S12000041,2015-2017,Count,Years,17.68,Male,55-59 years,All,All
S12000041,2015-2017,Count,Years,32.8,Male,35-39 years,All,All
S12000041,2015-2017,Count,Years,21.19,Male,50-54 years,All,All
S12000041,2015-2017,Count,Years,24.94,Male,45-49 years,All,All
S12000041,2015-2017,Count,Years,8.63,Male,70-74 years,All,All
S12000041,2015-2017,Count,Years,6.3,Male,75-79 years,All,All
S12000041,2015-2017,Count,Years,28.84,Male,40-44 years,All,All
S12000041,2015-2017,Count,Years,2.96,Male,85-89 years,All,All
S12000041,2015-2017,Count,Years,49.86,Female,15-19 years,All,All
S12000041,2015-2017,Count,Years,4.37,Male,80-84 years,All,All
S12000041,2015-2017,Count,Years,58.85,Female,5-9 years,All,All
S12000041,2015-2017,Count,Years,54.31,Female,10-14 years,All,All
S12000041,2015-2017,Count,Years,45.51,Female,20-24 years,All,All
S12000042,2015-2017,Count,Years,1.84,Male,85-89 years,All,All
S12000042,2015-2017,Count,Years,1.46,Male,90 years,All,All
S12000042,2015-2017,Count,Years,59.81,Female,0 years,All,All
S12000042,2015-2017,Count,Years,59.25,Female,1-4 years,All,All
S12000042,2015-2017,Count,Years,34.35,Male,25-29 years,All,All
S12000042,2015-2017,Count,Years,26.18,Male,35-39 years,All,All
S12000042,2015-2017,Count,Years,30.2,Male,30-34 years,All,All
S12000042,2015-2017,Count,Years,4.37,Male,75-79 years,All,All
S12000042,2015-2017,Count,Years,6.17,Male,70-74 years,All,All
S12000039,2015-2017,Count,Years,0.88,Female,90 years,All,All
S12000042,2015-2017,Count,Years,10.39,Male,60-64 years,All,All
S12000042,2015-2017,Count,Years,8.33,Male,65-69 years,All,All
S12000042,2015-2017,Count,Years,3.07,Male,80-84 years,All,All
S12000042,2015-2017,Count,Years,7.51,Female,70-74 years,All,All
S12000042,2015-2017,Count,Years,18.46,Female,50-54 years,All,All
S12000042,2015-2017,Count,Years,9.92,Female,65-69 years,All,All
S12000042,2015-2017,Count,Years,12.62,Female,60-64 years,All,All
S12000042,2015-2017,Count,Years,2.56,Female,85-89 years,All,All
S12000042,2015-2017,Count,Years,1.7,Female,90 years,All,All
S12000042,2015-2017,Count,Years,15.43,Female,55-59 years,All,All
S12000042,2015-2017,Count,Years,38.79,Male,20-24 years,All,All
S12000042,2015-2017,Count,Years,16.12,Male,50-54 years,All,All
S12000042,2015-2017,Count,Years,43.3,Male,15-19 years,All,All
S12000042,2015-2017,Count,Years,22.63,Male,40-44 years,All,All
S12000042,2015-2017,Count,Years,19.45,Male,45-49 years,All,All
S12000042,2015-2017,Count,Years,13.05,Male,55-59 years,All,All
S12000028,2015-2017,Count,Years,7.35,Female,75-79 years,All,All
S12000028,2015-2017,Count,Years,5.19,Female,80-84 years,All,All
S12000028,2015-2017,Count,Years,3.45,Female,85-89 years,All,All
S12000029,2015-2017,Count,Years,60.76,Male,0 years,All,All
S12000029,2015-2017,Count,Years,47.15,Male,15-19 years,All,All
S12000029,2015-2017,Count,Years,59.97,Male,1-4 years,All,All
S12000029,2015-2017,Count,Years,51.72,Male,10-14 years,All,All
S12000028,2015-2017,Count,Years,4.63,Male,75-79 years,All,All
S12000028,2015-2017,Count,Years,2.96,Male,80-84 years,All,All
S12000028,2015-2017,Count,Years,26.39,Male,40-44 years,All,All
S12000028,2015-2017,Count,Years,22.57,Male,45-49 years,All,All
S12000028,2015-2017,Count,Years,6.72,Male,70-74 years,All,All
S12000028,2015-2017,Count,Years,2.35,Female,90 years,All,All
S12000028,2015-2017,Count,Years,9.18,Male,65-69 years,All,All
S12000028,2015-2017,Count,Years,19.04,Female,55-59 years,All,All
S12000028,2015-2017,Count,Years,15.74,Female,60-64 years,All,All
S12000028,2015-2017,Count,Years,12.62,Female,65-69 years,All,All
S12000028,2015-2017,Count,Years,9.75,Female,70-74 years,All,All
S12000027,2015-2017,Count,Years,52.29,Female,15-19 years,All,All
S12000027,2015-2017,Count,Years,42.92,Female,25-29 years,All,All
S12000027,2015-2017,Count,Years,47.56,Female,20-24 years,All,All
S12000028,2015-2017,Count,Years,26.27,Female,45-49 years,All,All
S12000028,2015-2017,Count,Years,30.03,Female,40-44 years,All,All
S12000029,2015-2017,Count,Years,56.31,Male,5-9 years,All,All
S12000028,2015-2017,Count,Years,38.04,Female,30-34 years,All,All
S12000028,2015-2017,Count,Years,33.99,Female,35-39 years,All,All
S12000028,2015-2017,Count,Years,22.51,Female,50-54 years,All,All
S12000048,2015-2017,Count,Years,4.66,Female,85-89 years,All,All
S12000048,2015-2017,Count,Years,3.03,Female,90 years,All,All
S12000026,2015-2017,Count,Years,64.48,Male,0 years,All,All
S12000026,2015-2017,Count,Years,59.67,Male,5-9 years,All,All
S12000026,2015-2017,Count,Years,40.62,Male,25-29 years,All,All
S12000026,2015-2017,Count,Years,54.8,Male,10-14 years,All,All
S12000026,2015-2017,Count,Years,45.22,Male,20-24 years,All,All
S12000026,2015-2017,Count,Years,10.32,Male,65-69 years,All,All
S12000026,2015-2017,Count,Years,7.33,Male,70-74 years,All,All
S12000026,2015-2017,Count,Years,32.25,Male,35-39 years,All,All
S12000026,2015-2017,Count,Years,13.22,Male,60-64 years,All,All
S12000026,2015-2017,Count,Years,63.6,Male,1-4 years,All,All
S12000026,2015-2017,Count,Years,16.62,Male,55-59 years,All,All
S12000028,2015-2017,Count,Years,55.05,Female,10-14 years,All,All
S12000028,2015-2017,Count,Years,50.67,Female,15-19 years,All,All
S12000028,2015-2017,Count,Years,46.38,Female,20-24 years,All,All
S12000028,2015-2017,Count,Years,42.21,Female,25-29 years,All,All
S12000028,2015-2017,Count,Years,18.9,Male,50-54 years,All,All
S12000028,2015-2017,Count,Years,12.11,Male,60-64 years,All,All
S12000028,2015-2017,Count,Years,15.38,Male,55-59 years,All,All
S12000028,2015-2017,Count,Years,62.92,Female,1-4 years,All,All
S12000028,2015-2017,Count,Years,63.54,Female,0 years,All,All
S12000026,2015-2017,Count,Years,49.9,Male,15-19 years,All,All
S12000028,2015-2017,Count,Years,1.7,Male,85-89 years,All,All
S12000028,2015-2017,Count,Years,0.91,Male,90 years,All,All
S12000028,2015-2017,Count,Years,59.43,Female,5-9 years,All,All
S12000040,2015-2017,Count,Years,57.77,Female,5-9 years,All,All
S12000040,2015-2017,Count,Years,48.86,Female,15-19 years,All,All
S12000027,2015-2017,Count,Years,4.32,Female,80-84 years,All,All
S12000040,2015-2017,Count,Years,53.3,Female,10-14 years,All,All
S12000040,2015-2017,Count,Years,61.37,Female,1-4 years,All,All
S12000040,2015-2017,Count,Years,32.01,Female,35-39 years,All,All
S12000040,2015-2017,Count,Years,62.15,Female,0 years,All,All
S12000027,2015-2017,Count,Years,21.99,Female,50-54 years,All,All
S12000027,2015-2017,Count,Years,18.32,Female,55-59 years,All,All
S12000027,2015-2017,Count,Years,8.87,Female,70-74 years,All,All
S12000027,2015-2017,Count,Years,1.78,Female,90 years,All,All
S12000027,2015-2017,Count,Years,6.28,Female,75-79 years,All,All
S12000027,2015-2017,Count,Years,2.88,Female,85-89 years,All,All
S12000040,2015-2017,Count,Years,16.03,Male,55-59 years,All,All
S12000040,2015-2017,Count,Years,2.95,Male,85-89 years,All,All
S12000040,2015-2017,Count,Years,7.66,Male,70-74 years,All,All
S12000040,2015-2017,Count,Years,19.53,Male,50-54 years,All,All
S12000040,2015-2017,Count,Years,5.6,Male,75-79 years,All,All
S12000040,2015-2017,Count,Years,4.01,Male,80-84 years,All,All
S12000040,2015-2017,Count,Years,2.25,Male,90 years,All,All
S12000040,2015-2017,Count,Years,28.05,Female,40-44 years,All,All
S12000040,2015-2017,Count,Years,44.53,Female,20-24 years,All,All
S12000040,2015-2017,Count,Years,36.1,Female,30-34 years,All,All
S12000040,2015-2017,Count,Years,10.04,Male,65-69 years,All,All
S12000040,2015-2017,Count,Years,12.78,Male,60-64 years,All,All
S12000040,2015-2017,Count,Years,40.26,Female,25-29 years,All,All
S12000027,2015-2017,Count,Years,4.46,Male,80-84 years,All,All
S12000027,2015-2017,Count,Years,15.11,Male,60-64 years,All,All
S12000027,2015-2017,Count,Years,6.49,Male,75-79 years,All,All
S12000027,2015-2017,Count,Years,9.01,Male,70-74 years,All,All
S12000027,2015-2017,Count,Years,67.11,Female,0 years,All,All
S12000027,2015-2017,Count,Years,66.11,Female,1-4 years,All,All
S12000027,2015-2017,Count,Years,11.77,Male,65-69 years,All,All
S12000027,2015-2017,Count,Years,57.16,Female,10-14 years,All,All
S12000027,2015-2017,Count,Years,29.92,Female,40-44 years,All,All
S12000027,2015-2017,Count,Years,62.11,Female,5-9 years,All,All
S12000027,2015-2017,Count,Years,38.43,Female,30-34 years,All,All
S12000027,2015-2017,Count,Years,34.04,Female,35-39 years,All,All
S12000027,2015-2017,Count,Years,25.87,Female,45-49 years,All,All
S12000028,2015-2017,Count,Years,30.41,Male,35-39 years,All,All
S12000028,2015-2017,Count,Years,43.41,Male,20-24 years,All,All
S12000028,2015-2017,Count,Years,61.35,Male,1-4 years,All,All
S12000028,2015-2017,Count,Years,34.51,Male,30-34 years,All,All
S12000027,2015-2017,Count,Years,11.9,Female,65-69 years,All,All
S12000027,2015-2017,Count,Years,15.16,Female,60-64 years,All,All
S12000028,2015-2017,Count,Years,38.91,Male,25-29 years,All,All
S12000027,2015-2017,Count,Years,1.71,Male,90 years,All,All
S12000028,2015-2017,Count,Years,52.86,Male,10-14 years,All,All
S12000027,2015-2017,Count,Years,2.76,Male,85-89 years,All,All
S12000028,2015-2017,Count,Years,48.13,Male,15-19 years,All,All
S12000028,2015-2017,Count,Years,62.13,Male,0 years,All,All
S12000028,2015-2017,Count,Years,57.61,Male,5-9 years,All,All
S12000034,2016-2018,Count,Years,6.05,Female,75-79 years,All,All
S12000034,2016-2018,Count,Years,3.97,Female,80-84 years,All,All
S12000050,2016-2018,Count,Years,49.69,Female,10-14 years,All,All
S12000050,2016-2018,Count,Years,54.32,Female,5-9 years,All,All
S12000034,2016-2018,Count,Years,1.71,Female,90 years,All,All
S12000034,2016-2018,Count,Years,2.4,Female,85-89 years,All,All
S12000034,2016-2018,Count,Years,8.73,Female,70-74 years,All,All
S12000050,2016-2018,Count,Years,45.09,Female,15-19 years,All,All
S12000050,2016-2018,Count,Years,27.77,Female,35-39 years,All,All
S12000050,2016-2018,Count,Years,40.57,Female,20-24 years,All,All
S12000050,2016-2018,Count,Years,36.18,Female,25-29 years,All,All
S12000050,2016-2018,Count,Years,58.06,Female,1-4 years,All,All
S12000050,2016-2018,Count,Years,58.94,Female,0 years,All,All
S12000050,2016-2018,Count,Years,31.88,Female,30-34 years,All,All
S12000041,2016-2018,Count,Years,32.63,Female,35-39 years,All,All
S12000041,2016-2018,Count,Years,36.68,Female,30-34 years,All,All
S12000041,2016-2018,Count,Years,40.88,Female,25-29 years,All,All
S12000041,2016-2018,Count,Years,49.64,Female,15-19 years,All,All
S12000041,2016-2018,Count,Years,63.39,Female,0 years,All,All
S12000041,2016-2018,Count,Years,54.23,Female,10-14 years,All,All
S12000041,2016-2018,Count,Years,62.72,Female,1-4 years,All,All
S12000034,2016-2018,Count,Years,18.93,Female,55-59 years,All,All
S12000034,2016-2018,Count,Years,26.84,Female,45-49 years,All,All
S12000034,2016-2018,Count,Years,22.78,Female,50-54 years,All,All
S12000034,2016-2018,Count,Years,15.25,Female,60-64 years,All,All
S12000041,2016-2018,Count,Years,45.17,Female,20-24 years,All,All
S12000034,2016-2018,Count,Years,11.83,Female,65-69 years,All,All
S12000023,2016-2018,Count,Years,63.32,Female,10-14 years,All,All
S12000023,2016-2018,Count,Years,58.32,Female,15-19 years,All,All
S12000050,2016-2018,Count,Years,13.44,Female,55-59 years,All,All
S12000050,2016-2018,Count,Years,16.65,Female,50-54 years,All,All
S12000023,2016-2018,Count,Years,48.79,Female,25-29 years,All,All
